,USD_vs_Curr1,USD_vs_Curr2,USD_vs_Curr3,USD_vs_Curr4,USD_vs_Curr5,USD_vs_Curr6,USD_vs_Curr7,OT,timestamp_idx
6266,2.7084236,-0.815726,1.9594481,2.7657228,1.0005372,0.86669594,3.2507215,2.3756275,196
6267,2.6978135,-0.8065768,1.9694549,2.7845094,0.99977165,0.86669594,3.2506669,2.365481,197
6268,2.6978135,-0.8065768,1.9694549,2.7845094,0.99977165,0.86669594,3.2506669,2.365481,198
6269,2.6326487,-0.8498334,1.9690778,2.751374,0.9948374,0.83763516,3.2100496,2.297306,199
6270,2.5849314,-0.8802286,1.9232452,2.6965232,0.9986625,0.8067584,3.1931014,2.2547984,200
6271,2.5683467,-0.8887453,1.9069797,2.6721122,0.9955259,0.8040342,3.1517107,2.277768,201
6272,2.5348673,-0.8387925,1.9144555,2.7315722,0.9923893,0.83036995,3.1021605,2.241073,202
6273,2.4353788,-0.9203222,1.8118567,2.602225,1.0001929,0.74227995,3.031708,2.1263087,203
6274,2.42343,-0.9223811,1.8075583,2.6058216,1.0001929,0.72411776,3.0075173,2.1146922,204
6275,2.42343,-0.9223811,1.8075583,2.6058216,1.0001929,0.72411776,3.0075173,2.1146922,205
6276,2.5058296,-0.87849194,1.8363909,2.6708305,1.0025258,0.80494255,3.0586498,2.2186382,206
6277,2.5114353,-0.9282832,1.8255533,2.6337152,1.0045532,0.78587115,3.0051992,2.232647,207
6278,2.3905036,-0.98891914,1.7327677,2.5311315,1.0105584,0.71776,2.925204,2.1283653,208
6279,2.4395201,-0.95754504,1.779856,2.6636076,1.0076133,0.85398227,2.9600163,2.1984076,209
6280,2.3383832,-0.9486107,1.7581517,2.720122,1.0100614,0.92300093,2.9449022,2.135207,210
6281,2.3455987,-0.94867617,1.7720997,2.7178462,1.0100614,0.89121586,2.9531507,2.151356,211
6282,2.3718529,-0.94867617,1.7720997,2.7178462,1.0100614,0.89121586,2.9531507,2.151356,212
6283,2.3289268,-0.96557796,1.7562972,2.688957,1.0206566,0.9121031,2.9825723,2.1362352,213
6284,2.3338828,-0.99310815,1.7087644,2.5877898,1.0203506,0.82401305,2.8966994,2.1427617,214
6285,2.3271332,-0.9557721,1.7381669,2.6925538,1.0150338,0.9211851,2.9230294,2.1779356,215
6286,2.366868,-0.89642036,1.7835361,2.8023682,1.0107499,0.92663354,3.025616,2.1341786,216
6287,2.2966602,-0.91874063,1.7426202,2.7336488,1.0067714,0.93571466,2.9324286,2.008585,217
6288,2.481612,-0.8176241,1.8220661,2.9107583,1.0099462,1.0937316,3.116574,2.1603067,218
6289,2.3172503,-0.85046023,1.7367667,2.8610642,1.0130064,1.0047342,3.0695584,2.0209036,219
6290,2.23454,-0.78666764,1.7529067,2.9139912,1.0139247,1.0773853,3.1252189,1.9807357,220
6291,2.2984445,-0.65898144,1.830238,3.0497286,1.0053562,1.2717284,3.168497,2.0726042,221
6292,2.1837,-0.6967948,1.8640546,3.0056689,1.0081104,1.2335864,3.1321392,1.9141983,222
6293,2.1972294,-0.6908749,1.8851401,2.9877908,1.0081104,1.2390349,3.1252189,1.9301584,223
6294,2.2024865,-0.6908749,1.8851401,2.9877908,1.0081104,1.2390349,3.1252189,1.9301584,224
6295,2.1696856,-0.68031704,1.8919791,3.0182295,1.0081104,1.1373229,3.0220938,1.9415959,225
6296,2.1235106,-0.6643643,1.8847733,3.0896664,1.0081104,1.3616343,3.0389338,1.8989412,226
6297,2.202923,-0.62042177,1.8799435,3.1412547,1.0081104,1.3970519,3.0746446,2.0295923,227
6298,2.3002384,-0.6145552,1.9079164,3.1410825,1.0071921,1.5132945,3.1027176,2.091901,228
6299,2.287737,-0.6094825,1.9089885,3.151441,1.0108645,1.5695994,3.0937138,2.1051543,229
6300,2.269048,-0.602494,1.9094042,3.152341,1.0108645,1.5804971,3.0955467,2.101072,230
6301,2.269048,-0.602494,1.9094042,3.152341,1.0108645,1.5804971,3.0955467,2.101072,231
6302,2.2407186,-0.60403925,1.8920753,3.104379,1.0167551,1.4969481,3.0607517,2.0423102,232
6303,2.197666,-0.6359448,1.8762347,3.1784933,1.0131979,1.465163,2.9791925,2.056759,233
6304,2.2398357,-0.626945,1.8983542,3.1830852,1.0148423,1.4624388,3.04154,2.091901,234
6305,1.9092493,-0.7391622,1.7210897,3.0784261,1.0135034,1.1954446,2.8457298,1.7757609,235
6306,1.9380637,-0.76382804,1.6455363,3.0191567,1.008225,1.2317697,2.8341014,1.7867787,236
6307,1.9762084,-0.7609154,1.6086574,3.0252595,0.99632955,1.2263212,2.814835,1.7940295,237
6308,1.9757911,-0.7776024,1.5999063,2.9639432,0.99613804,1.2208719,2.9153552,1.7751317,238
6309,1.9766253,-0.8395623,1.6259378,2.9088836,0.9944167,1.2245045,2.842243,1.8241453,239
6310,1.9891367,-0.8720405,1.6281401,2.8796217,0.9135175,1.1600269,2.9309192,1.8270099,240
6311,1.8513677,-0.90842175,1.6077403,2.8846438,0.94970226,1.0773853,2.9087048,1.7719831,241
6312,1.8529874,-0.8973154,1.5942365,2.8931575,1.003941,1.0882832,2.9188774,1.7788987,242
6313,1.8554218,-0.8973154,1.5942365,2.8931575,1.003941,1.0882832,2.9188774,1.7788987,243
6314,1.9442608,-0.89572746,1.6087927,2.878608,1.0086074,1.0419676,2.9455664,1.8503046,244
6315,1.8542095,-0.93451977,1.5789366,2.8381162,1.0086074,0.94933754,2.8702977,1.7845646,245
6316,1.7866491,-0.8562493,1.5988147,2.86975,1.0108645,1.0165395,2.849989,1.8076292,246
6317,1.8720746,-0.97922707,1.6029686,2.758988,1.0159515,1.0047342,2.8515348,1.8805149,247
6318,1.7707143,-1.0780933,1.5322444,2.7076106,0.95869076,0.9193683,2.7682683,1.7298113,248
6319,1.7842535,-1.0894864,1.5408602,2.6894646,1.0090286,0.9039296,2.7607203,1.7432002,249
6320,1.7842535,-1.0894864,1.5408602,2.6894646,1.0090286,0.9039296,2.7607203,1.7432002,250
6321,1.8384296,-1.0587448,1.5477666,2.6896265,1.0078043,0.92663354,2.7791777,1.8400742,251
6322,1.8867388,-1.1094916,1.5817277,2.602932,1.0121652,0.9211851,2.7954972,1.9021834,252
6323,1.8623177,-1.0654054,1.6027079,2.6739104,1.0070776,0.97658163,2.8400683,1.8429494,253
6324,1.8509607,-0.94764954,1.6990284,2.8516986,1.006389,1.0746611,2.9752934,1.832739,254
6325,1.7667377,-0.958768,1.7021482,2.878129,1.0040561,1.0664876,2.9730287,1.8184162,255
6326,1.7647496,-0.9582252,1.7028632,2.8755085,1.0040561,1.081018,2.9712846,1.8168314,256
6327,1.7647496,-0.9582252,1.7028632,2.8755085,1.0040561,1.081018,2.9712846,1.8168314,257
6328,1.8034371,-0.9707459,1.6794201,2.8472412,0.9759422,1.0183562,2.9615986,1.8451947,258
6329,1.9479854,-0.9499055,1.7180666,2.9329023,0.9598769,1.0891916,3.0002747,1.9291826,259
6330,1.9426023,-0.8931015,1.6904125,2.9524362,1.0062745,1.0555897,3.0016768,1.9425822,260
6331,1.8806186,-0.89137125,1.717854,2.8987815,1.0001929,0.9665922,2.929068,1.9432334,261
6332,1.9055536,-0.8670391,1.731686,2.9324155,1.0036349,0.98203015,2.9449022,1.9860244,262
6333,1.8859236,-0.86327976,1.7285367,2.9351215,1.0036349,0.9520618,2.9271088,1.9774302,263
6334,1.9014614,-0.86327976,1.7285367,2.9351215,1.0036349,0.9520618,2.9271088,1.9774302,264
6335,1.9641526,-0.8086898,1.75679,2.9944582,1.0006135,1.0528655,2.9912162,2.0105789,265
6336,1.9945678,-0.7988184,1.7948272,2.992488,1.0041325,1.0519571,2.9596927,2.0419743,266
6337,1.8619101,-0.84536344,1.775181,2.9649193,1.0055859,0.9811226,2.8907862,1.9626033,267
6338,1.936822,-0.81016386,1.8136432,3.03274,1.0068866,1.0528655,2.916811,2.127337,268
6339,1.963319,-0.7934534,1.8063216,3.081985,1.0099462,1.1863626,2.9521449,2.1358993,269
6340,1.9724648,-0.79521996,1.810031,3.0708795,1.0099462,1.1672921,2.9520903,2.138984,270
6341,1.9724648,-0.79521996,1.810031,3.0708795,1.0099462,1.1672921,2.9520903,2.138984,271
6342,1.9026927,-0.8194504,1.8172076,3.0392447,1.0091431,1.2126992,2.925653,2.0648394,272
6343,1.7707918,-0.8856299,1.7864919,3.0505612,1.0099462,1.1909035,2.8694718,2.0162446,273
6344,1.6841055,-0.91014063,1.8030376,3.0808756,1.0127767,1.1691079,2.8310099,2.007588,274
6345,1.6580646,-0.94532806,1.7548095,2.9911776,1.0111705,1.0610391,2.81665,1.9242823,275
6346,1.6348754,-0.8554133,1.7124354,3.0763702,1.0121652,1.1055378,2.87125,1.8885844,276
6347,1.6260209,-0.85255474,1.7102424,3.063781,1.0121652,1.1055378,2.8721852,1.8731065,277
6348,1.6260209,-0.85255474,1.7102424,3.063781,1.0121652,1.1055378,2.8721852,1.8731065,278
6349,1.6294831,-0.8145983,1.7266052,3.071931,1.0170612,1.1445881,2.8853765,1.8394338,279
6350,1.7071594,-0.80587316,1.7244997,3.099691,1.0201209,1.223597,2.9128923,1.9504416,280
6351,1.7201165,-0.72513103,1.6851579,3.1567984,1.022684,1.3380227,2.920225,2.013244,281
6352,1.831573,-0.6984539,1.7711436,3.1703534,1.020427,1.3525531,3.0093865,2.0780082,282
6353,1.9080174,-0.71759325,1.8054137,3.141809,1.0199299,1.3525531,3.0333986,2.0885117,283
6354,1.9018683,-0.72211736,1.8011637,3.1409104,1.0199299,1.3625426,3.0285811,2.0885117,284
6355,1.9018683,-0.72211736,1.8011637,3.1409104,1.0199299,1.3625426,3.0285811,2.0885117,285
6356,1.8655665,-0.7439481,1.78568,3.111361,1.0198147,1.3352985,2.9808283,2.0638318,286
6357,1.8074526,-0.75707215,1.7477585,3.0176263,1.0200444,1.1718322,2.9126234,1.9992776,287
6358,1.8452966,-0.72240406,1.7607309,2.9914455,1.0198147,1.18273,2.875312,2.0817332,288
6359,1.8436867,-0.64820874,1.7790443,3.0896094,1.0295305,1.2444843,2.8979218,2.1208417,289
6360,1.8875533,-0.6549824,1.7455081,3.0884416,1.026968,1.2299539,2.8660748,2.1475675,290
6361,1.8953221,-0.6493008,1.7569253,3.0941718,1.026968,1.2417592,2.884496,2.1561725,291
6362,1.8953221,-0.6490802,1.7569253,3.0941718,1.026968,1.2408516,2.884496,2.1544514,292
6363,1.8364127,-0.6308957,1.751825,3.132262,1.0188972,1.223597,2.8140616,2.1215234,293
6364,1.8010416,-0.6229161,1.709441,3.191542,1.0171758,1.2644632,2.835809,2.0279236,294
6365,1.7489021,-0.611762,1.6602081,3.163791,1.0183995,1.2317697,2.7964847,1.9376719,295
6366,1.7441595,-0.66813636,1.5937921,3.1300714,1.020733,1.135507,2.762912,1.8869683,296
6367,1.7477089,-0.6853064,1.5964099,3.1503704,1.0208476,1.1273334,2.7804,1.8528758,297
6368,1.7437618,-0.6842264,1.6129074,3.1477203,1.0208476,1.1255167,2.7866004,1.840714,298
6369,1.7504832,-0.6842264,1.6129074,3.1477203,1.0208476,1.1255167,2.7866004,1.840714,299
6370,1.7382336,-0.68451244,1.6028333,3.1275468,1.0206566,1.1327819,2.763847,1.887944,300
6371,1.6856576,-0.7045773,1.6132551,3.191991,1.0201209,1.2817178,2.7466655,1.8260548,301
6372,1.6627107,-0.71529603,1.6293284,3.1406903,1.0214597,1.2208719,2.8119054,1.8340193,302
6373,1.6491616,-0.7249162,1.5833795,3.0497286,1.0213451,1.1745573,2.8351438,1.8101685,303
6374,1.6225582,-0.7343699,1.5951059,3.049901,1.022378,1.1790974,2.8327174,1.772613,304
6375,1.6210258,-0.7244865,1.578898,3.0569708,1.022378,1.178189,2.8372467,1.7606927,305
6376,1.6206379,-0.72003424,1.578898,3.0569708,1.022378,1.1800058,2.8372467,1.7619517,306
6377,1.6958116,-0.6994628,1.5692096,3.0070372,1.0222628,1.0737528,2.8414524,1.849025,307
6378,1.7635663,-0.6834979,1.5807621,2.9906805,1.0212687,1.0782937,2.7999535,1.8244599,308
6379,1.8802116,-0.64878786,1.6178627,2.9861555,1.0217658,1.0319782,2.8400147,1.9537264,309
6380,1.8335905,-0.67205715,1.6083965,2.8947642,1.0219567,1.0011015,2.767783,1.9262444,310
6381,1.9063785,-0.6501723,1.697995,2.9557455,1.0213451,1.0900999,2.8369765,2.0496974,311
6382,1.9010538,-0.64601886,1.6937547,2.9704099,1.0213451,1.0910074,2.83996,2.0486903,312
6383,1.9010538,-0.64601886,1.6937547,2.9704099,1.0213451,1.0910074,2.83996,2.0486903,313
6384,1.9471512,-0.59896094,1.7298408,3.0421717,1.0208476,1.0501412,2.8969147,2.075647,314
6385,2.0159435,-0.58339024,1.7437497,3.0096679,1.0218804,0.98384684,2.911383,2.117767,315
6386,2.0386865,-0.533754,1.7734613,3.0632267,1.0234108,1.0192646,2.9287446,2.138984,316
6387,1.9732984,-0.5415899,1.7682458,3.047692,1.0239078,1.0692117,2.910826,2.1998029,317
6388,1.957926,-0.49844065,1.7549834,3.063676,1.0231047,1.079202,2.9023428,2.200496,318
6389,1.9558507,-0.50159806,1.743615,3.0598502,1.0231047,1.0692117,2.8905172,2.1848605,319
6390,1.9558507,-0.50159806,1.743615,3.0598502,1.0231047,1.0692117,2.8905172,2.1848605,320
6391,2.028988,-0.48449913,1.7729594,3.0886617,1.0215743,1.1019052,2.9873705,2.2280824,321
6392,2.0611293,-0.48079962,1.791727,3.0992508,1.0203506,1.079202,3.0079126,2.3008738,322
6393,2.0781307,-0.44455495,1.7950109,3.130799,1.0206566,1.1155273,3.0307386,2.29802,323
6394,2.1377287,-0.40733847,1.831059,3.2778144,1.0206566,1.0746611,3.1488173,2.4219031,324
6395,2.1200676,-0.41232216,1.7987975,3.2881548,1.0206566,1.0692117,3.1032927,2.4527843,325
6396,2.0994775,-0.42403114,1.7853616,3.2780447,1.0206566,1.0710285,3.0886092,2.4336445,326
6397,2.0994775,-0.42403114,1.7853616,3.2780447,1.0206566,1.0710285,3.0886092,2.4336445,327
6398,2.1454976,-0.4018895,1.8051823,3.2721035,0.9722316,1.1091704,3.1102483,2.4457858,328
6399,2.1101947,-0.41745454,1.7921807,3.2551823,1.0208476,1.1091704,3.076981,2.3539279,329
6400,2.0713227,-0.38380665,1.7818555,3.2881548,1.022378,1.1482207,3.0675454,2.3087125,330
6401,2.0522256,-0.41355154,1.769878,3.2716453,1.022378,1.1082621,3.055163,2.3344946,331
6402,2.0294147,-0.3482194,1.7824059,3.3316035,1.022378,1.178189,3.0463917,2.3355753,332
6403,2.022674,-0.34503213,1.7843087,3.3284562,1.0219567,1.173649,3.0378377,2.3413258,333
6404,2.0256224,-0.34410083,1.7843087,3.3284562,1.0219567,1.1700163,3.0378377,2.3402443,334
6405,2.0420716,-0.30977923,1.7944219,3.3475487,1.0213451,1.1627511,3.065946,2.381787,335
6406,2.098197,-0.30789888,1.7635802,3.3279874,1.026968,1.1909035,3.0899398,2.3334138,336
6407,2.076851,-0.3000573,1.7647587,3.363065,1.026968,1.2444843,3.1225054,2.3283978,337
6408,2.1101947,-0.33118024,1.7723215,3.4025238,1.026968,1.2680957,3.1205463,2.3636758,338
6409,2.1360025,-0.40641928,1.784676,3.313907,1.001493,1.2526569,3.153382,2.3915982,339
6410,2.1351395,-0.42166203,1.794103,3.3123274,1.0203506,1.2435759,3.152573,2.379972,340
6411,2.1377287,-0.42166203,1.794103,3.3123274,1.0203506,1.2435759,3.152573,2.379972,341
6412,2.1429076,-0.37060508,1.7781749,3.3506482,1.0203506,1.2962482,3.1323009,2.3937917,342
6413,2.1360025,-0.38295934,1.7519603,3.3444493,1.0198147,1.2962482,3.1208344,2.3557327,343
6414,2.1325495,-0.46134368,1.7039353,3.278972,1.0208476,1.2653716,3.1002011,2.3521228,344
6415,2.1671638,-0.44759923,1.717458,3.2678378,1.0208476,1.1854542,3.136452,2.3550086,345
6416,2.1723816,-0.46786052,1.7166468,3.2573056,1.0259733,1.1482207,3.1528614,2.3915982,346
6417,2.1702094,-0.45382938,1.742581,3.260989,1.0212687,1.1418638,3.1650639,2.3865092,347
6418,2.1702094,-0.45382938,1.742581,3.2631795,1.0212687,1.1418638,3.1650639,2.3865092,348
6419,2.1819541,-0.42961103,1.7419437,3.3013656,1.0342351,1.1709247,3.1881588,2.4321759,349
6420,2.2248611,-0.44340953,1.7251272,3.2252033,1.0259733,1.1382313,3.190657,2.432543,350
6421,2.2376246,-0.47520694,1.7500188,3.223089,1.0433769,1.1182524,3.1614163,2.4831517,351
6422,2.3374813,-0.32821423,1.7998407,3.367761,1.0454425,1.2045256,3.2342758,2.581568,352
6423,2.3673143,-0.32727724,1.802352,3.3776329,1.0035585,1.2126992,3.2560048,2.567906,353
6424,2.3691378,-0.3285244,1.8006617,3.3742847,1.045634,1.219056,3.24258,2.5751147,354
6425,2.3727646,-0.3285244,1.8006617,3.3742847,1.045634,1.219056,3.24258,2.5751147,355
6426,2.3573534,-0.3392011,1.7952429,3.3776329,1.0035585,1.1800058,3.2137153,2.5380945,356
6427,2.401909,-0.2859187,1.8008454,3.465179,1.0495737,1.1927195,3.2838624,2.5906863,357
6428,2.3176959,-0.32322484,1.7192451,3.5002189,1.0495737,1.2662791,3.240189,2.448734,358
6429,2.3087344,-0.3102445,1.6770246,3.4923358,1.0614314,1.2590139,3.2696278,2.4145892,359
6430,2.2770493,-0.32907367,1.6576484,3.4739127,1.0111705,1.2463001,3.2691607,2.3434765,360
6431,2.2855065,-0.3285244,1.6541036,3.4836888,1.0588688,1.2499328,3.2796204,2.3413258,361
6432,2.2850602,-0.3285244,1.6541036,3.4836888,1.0588688,1.2499328,3.2796204,2.3413258,362
6433,2.275711,-0.3423884,1.6626422,3.453949,1.0568032,1.2254128,3.249499,2.3528469,363
6434,2.1871915,-0.39835647,1.6419622,3.403231,1.0068866,1.1790974,3.2280219,2.3069286,364
6435,2.1972294,-0.38588905,1.6416144,3.4391694,1.0042471,1.1745573,3.2653868,2.3194363,365
6436,2.1606565,-0.40196705,1.6672113,3.3290389,0.9974387,1.1681995,3.21057,2.3240952,366
6437,2.1442072,-0.47172156,1.6649026,3.25392,1.0428799,1.1246092,3.1899028,2.287705,367
6438,2.1420445,-0.4711965,1.6804928,3.2470222,1.0428799,1.1300577,3.1958332,2.329825,368
6439,2.135566,-0.4711965,1.6804928,3.2470222,1.0428799,1.1300577,3.1958332,2.329825,369
6440,2.2099252,-0.45656276,1.6857854,3.2722757,0.99541134,1.135507,3.197756,2.345638,370
6441,2.1915562,-0.40089276,1.6565862,3.24863,0.99541134,1.135507,3.1913574,2.3644001,371
6442,2.2213407,-0.38272667,1.6819125,3.2687078,0.99644417,1.1382313,3.197289,2.4520502,372
6443,2.1728182,-0.3864262,1.661937,3.1836019,0.99644417,1.1427722,3.174751,2.4043581,373
6444,2.0879362,-0.4317482,1.625107,3.1435022,1.0040561,1.1028136,3.1534367,2.310496,374
6445,2.0870829,-0.4149296,1.6301585,3.1540344,1.0520217,1.0964568,3.1491044,2.3133607,375
6446,2.0870829,-0.41691738,1.6301585,3.1518917,1.0520217,1.0937316,3.1491044,2.3076422,376
6447,2.0602756,-0.43921983,1.6319652,3.1738544,1.0512186,1.0828347,3.1196303,2.2937493,377
6448,2.0075538,-0.47724807,1.6115073,3.1943824,1.0040561,1.0456003,3.0974524,2.2784815,378
6449,2.0336242,-0.40856785,1.6382147,3.2182963,1.0040561,1.0782937,3.1433895,2.320507,379
6450,2.0281446,-0.3813415,1.615535,3.2213774,1.0040561,1.0138152,3.1378896,2.3413258,380
6451,2.0679183,-0.3671261,1.6435466,3.2213192,1.0101378,0.98929536,3.1515307,2.388692,381
6452,2.0785573,-0.3575294,1.6666315,3.2244096,1.0503768,0.9956522,3.1543708,2.3937917,382
6453,2.076007,-0.3559777,1.6666315,3.2260642,1.0503768,0.9938363,3.1543708,2.4076428,383
6454,2.102901,-0.36016104,1.6756917,3.2554116,1.0504919,1.00655,3.1591687,2.4351137,384
6455,2.1179142,-0.36364642,1.6402913,3.2635238,1.0116676,0.9974689,3.1755598,2.4021652,385
6456,2.0772774,-0.33414057,1.6583053,3.214815,1.0116676,1.0101826,3.1725411,2.3596988,386
6457,1.9570925,-0.33452833,1.6029686,3.2291543,1.0116676,0.9239093,3.1169875,2.2671485,387
6458,1.8741013,-0.2980994,1.585949,3.3162308,1.0116676,0.8966652,3.1115777,2.2221327,388
6459,1.8859236,-0.2933071,1.5976368,3.3162878,1.048847,0.8975727,3.1161788,2.2530353,389
6460,1.8627247,-0.2933071,1.5976368,3.3162878,1.048847,0.8975727,3.1161788,2.2530353,390
6461,1.8602904,-0.34231085,1.5645151,3.247883,1.0495737,0.8576149,3.0870636,2.243182,391
6462,1.8356074,-0.31486392,1.5708516,3.3046086,1.0506065,0.88485897,3.0738358,2.249866,392
6463,1.7910426,-0.26542407,1.5292305,3.2959137,1.0506065,0.8185646,3.0580199,2.185207,393
6464,1.8066473,-0.22424483,1.5337896,3.326122,1.0501858,0.80857515,3.050939,2.1713557,394
6465,1.8364127,-0.20652553,1.5248451,3.3389494,1.0500712,0.792228,3.0584698,2.2088587,395
6466,1.8247256,-0.20796408,1.5109361,3.3250694,1.049344,0.79313636,3.0461044,2.1848605,396
6467,1.8247256,-0.20796408,1.5109361,3.3250694,1.049344,0.79313636,3.0461044,2.1848605,397
6468,1.8162781,-0.20796408,1.4930189,3.3069906,1.0500712,0.74227995,3.0425642,2.2400134,398
6469,1.8376249,-0.17813596,1.4719812,3.367647,1.0495737,0.8067584,3.0798573,2.3065715,399
6470,1.7299508,-0.21299544,1.4449064,3.3376107,1.0503004,0.7885954,3.046895,2.229142,400
6471,1.7862514,-0.23435448,1.4938301,3.4257967,1.0503004,0.8476246,3.0769274,2.2646723,401
6472,1.8114581,-0.22025788,1.4740578,3.476677,1.0611635,0.7640755,3.1042817,2.334851,402
6473,1.8162781,-0.219942,1.4901984,3.4935994,1.0611254,0.7531777,3.120151,2.3467188,403
6474,1.8162781,-0.219942,1.4901984,3.4935994,1.0611254,0.7531777,3.120151,2.3467188,404
6475,1.7999941,-0.19563968,1.4880636,3.4974444,1.059901,0.72775036,3.120726,2.329825,405
6476,1.8655665,-0.1750803,1.5047735,3.548286,1.0723327,0.75862706,3.1265314,2.3821547,406
6477,1.7802671,-0.19579549,1.5149254,3.5717127,1.071797,0.80130994,3.097614,2.2838016,407
6478,1.644904,-0.23037395,1.4876865,3.5146816,1.071912,0.7368314,3.045242,2.2941058,408
6479,1.6767055,-0.25133955,1.5233384,3.5207174,1.0719885,0.72411776,3.0526466,2.3197935,409
6480,1.6817584,-0.2491974,1.5370644,3.5248306,1.0719885,0.72865784,3.054246,2.3287542,410
6481,1.6817584,-0.2491974,1.5370644,3.5248306,1.0719885,0.72865784,3.054246,2.3287542,411
6482,1.6852697,-0.2422985,1.5419805,3.5461626,1.071032,0.7495451,3.0556118,2.3266032,412
6483,1.62025,-0.2721323,1.5146645,3.5538154,1.0300664,0.7767901,3.0229561,2.306215,413
6484,1.6026179,-0.1933958,1.4851273,3.5467646,1.0290335,0.726842,3.0000947,2.2845151,414
6485,1.5831528,-0.19756202,1.4537058,3.4409585,1.071797,0.64783305,2.9234784,2.231241,415
6486,1.6395018,-0.21930312,1.4570479,3.4547234,1.0254376,0.65600663,2.9251494,2.2721014,416
6487,1.6456798,-0.22647664,1.4920332,3.4439335,1.071912,0.6541899,2.9289064,2.267862,417
6488,1.6456798,-0.22647664,1.4920332,3.4439335,1.071912,0.6541899,2.9289064,2.267862,418
6489,1.6561252,-0.21323946,1.5205473,3.470201,1.0254376,0.6541899,2.9097655,2.2706847,419
6490,1.6406556,-0.20500375,1.5099125,3.4415514,1.0723327,0.638752,2.9057398,2.2428255,420
6491,1.6425859,-0.20772503,1.4957519,3.4474447,1.071797,0.6269458,2.9145818,2.24037,421
6492,1.6053042,-0.17483556,1.4850404,3.4394658,1.0723327,0.60151756,2.8971484,2.213392,422
6493,1.6053042,-0.13588813,1.4416996,3.525558,1.0723327,0.5760902,2.9134493,2.238261,423
6494,1.586586,-0.14051324,1.4334799,3.4997308,1.0747044,0.564284,2.8977065,2.2029407,424
6495,1.586586,-0.14051324,1.4334799,3.4997308,1.0747044,0.564284,2.8977065,2.2029407,425
6496,1.6391139,-0.11996523,1.4915214,3.5587416,1.0723327,0.57518184,2.9187157,2.2713983,426
6497,1.6507039,-0.08394184,1.500794,3.5114202,1.0897363,0.5542946,2.9727051,2.2919755,427
6498,1.6329458,-0.09254181,1.5053729,3.4817092,1.0900042,0.5542946,2.9695418,2.2813148,428
6499,1.6429738,-0.16710712,1.4948537,3.4042935,1.0397816,0.58971226,2.9278994,2.2604437,429
6500,1.6958116,-0.17829676,1.5091399,3.3442109,1.0397816,0.6187731,2.929697,2.3578944,430
6501,1.6576767,-0.17934115,1.494255,3.3365002,1.0926056,0.58971226,2.9198844,2.3359318,431
6502,1.6576767,-0.17934115,1.494255,3.3365002,1.0926056,0.58971226,2.9198844,2.3359318,432
6503,1.6732045,-0.1816747,1.4698079,3.3560338,1.0377542,0.62967,2.91167,2.347443,433
6504,1.6395018,-0.17757463,1.4043382,3.2955692,1.0413501,0.61332375,2.87125,2.3463624,434
6505,1.6290952,-0.15249115,1.3547192,3.2780447,1.0928347,0.59062064,2.87125,2.3477995,435
6506,1.6064489,-0.15127957,1.3144504,3.2948132,1.0928347,0.6033343,2.8740897,2.310496,436
6507,1.6981592,-0.14755514,1.256988,3.359018,1.0436448,0.65509826,2.9310446,2.3492374,437
6508,1.6375716,-0.14051324,1.2761811,3.367054,1.0918783,0.64783305,2.9542294,2.3676531,438
6509,1.7146173,-0.14051324,1.2761811,3.367054,1.0918783,0.64783305,2.9542294,2.3676531,439
6510,1.7667377,-0.20196587,1.2946879,3.3635337,1.0487324,0.71685255,2.9464116,2.4262993,440
6511,1.6946381,-0.1611331,1.2457452,3.3828747,1.0487324,0.67416966,2.9088666,2.4594374,441
6512,1.6441375,-0.20428804,1.2453394,3.3001409,1.1036215,0.6260374,2.8550935,2.41312,442
6513,1.5249029,-0.22464466,1.2518014,3.3236156,1.0385196,0.634211,2.8584187,2.3854177,443
6514,1.5054187,-0.1708906,1.2288125,3.283191,1.0403173,0.6351194,2.839026,2.3237388,444
6515,1.5069124,-0.17338492,1.2232199,3.2781017,1.0938675,0.6333026,2.8199031,2.32015,445
6516,1.5069124,-0.17338492,1.2232199,3.2781017,1.0938675,0.6333026,2.8199031,2.32015,446
6517,1.522653,-0.17700762,1.2222544,3.2878106,1.0912668,0.6487414,2.8232636,2.3233716,447
6518,1.5271626,-0.14771664,1.2145073,3.293024,1.0952445,0.6578225,2.7946155,2.379972,448
6519,1.5660542,-0.08262922,1.1370996,3.269913,1.0349624,0.62967,2.7866004,2.3730884,449
6520,1.4960786,-0.06092938,1.0900689,3.3935413,1.0922995,0.69051594,2.7945082,2.3854177,450
6521,1.436054,-0.1375949,1.1402194,3.4565125,1.0398579,0.8022175,2.779843,2.3087125,451
6522,1.4107503,-0.13872893,1.1259627,3.4669774,1.0953209,0.8067584,2.7945619,2.2721014,452
6523,1.4367911,-0.13872893,1.1259627,3.4669774,1.0953209,0.8067584,2.7945619,2.2721014,453
6524,1.4596704,-0.079346605,1.1185445,3.4445264,1.0397816,0.80040157,2.8217726,2.2944622,454
6525,1.4923447,-0.08213405,1.0767586,3.4136386,1.0377542,0.7613513,2.8290153,2.3140743,455
6526,1.4869813,-0.093443215,1.0793667,3.4563403,1.0377542,0.8176562,2.8245406,2.337726,456
6527,1.4934697,-0.1354819,1.0564072,3.3426328,1.0826983,0.7559028,2.8334908,2.1952803,457
6528,1.4600387,-0.1587156,1.0910062,3.3407671,1.0826983,0.81220776,2.8000617,2.1417334,458
