,USD_vs_Curr1,USD_vs_Curr2,USD_vs_Curr3,USD_vs_Curr4,USD_vs_Curr5,USD_vs_Curr6,USD_vs_Curr7,OT,timestamp_idx
4543,1.9112471,2.443312,2.7510226,1.0615084,-0.09652013,-0.14134353,1.1296287,1.7096119,4543
4544,1.9558606,2.479119,2.8532834,1.1245275,-0.09782081,-0.12681396,1.1458762,1.7767684,4544
4545,2.0795176,2.5811732,2.955284,1.2048416,-0.08894632,-0.05325353,1.2226189,1.894817,4545
4546,2.0043535,2.6104164,2.8448317,1.2531009,-0.073722884,-0.012387373,1.2295734,1.7998537,4546
4547,1.7478257,2.4683776,2.62585,1.2924061,-0.066952735,0.16288428,1.1919032,1.628289,4547
4548,1.5271822,2.3203697,2.415359,1.2549852,-0.067603074,0.2319029,1.1134005,1.4997468,4548
4549,1.6435658,2.394373,2.4454858,1.2829266,-0.08252043,0.16651689,1.1458762,1.5836928,4549
4550,1.7269737,2.352298,2.5179193,1.3091466,-0.078006804,0.079335235,1.1664901,1.6818045,4550
4551,1.6285328,2.2392035,2.2981255,1.276116,-0.074525975,0.11202868,1.1253512,1.6099259,4551
4552,1.6270777,2.2714322,2.331633,1.3011496,-0.07559696,0.1038551,1.1202296,1.5821186,4552
4553,1.5761602,2.2684484,2.250294,1.3339983,-0.07628549,0.1737821,1.1518794,1.5784459,4553
4554,1.6236832,2.3430476,2.2163422,1.3821999,-0.07682126,0.16651689,1.1253512,1.6550468,4554
4555,1.4258318,2.308433,2.1742277,1.4364378,-0.066875786,0.30273825,1.0878792,1.5296525,4555
4556,1.4447443,2.3287249,2.210875,1.4529674,-0.066875786,0.29093292,1.1270587,1.5480155,4556
4557,1.4825687,2.3027642,2.1742277,1.4333003,-0.05872858,0.3354317,1.2057244,1.6104506,4557
4558,1.4903278,2.3612509,2.1905427,1.4403691,-0.05704545,0.31726867,1.1970794,1.5784459,4558
4559,1.4786893,2.379454,2.1178281,1.4576929,-0.050351672,0.2963814,1.2018422,1.6183206,4559
4560,1.5315468,2.3660245,2.1550353,1.3217541,-0.05570715,0.16106841,1.1699234,1.7305981,4560
4561,1.5228177,2.330515,2.1261256,1.3374512,-0.046603523,0.21374074,1.1398911,1.7222034,4561
4562,1.5548233,2.29411,2.0707595,1.2152683,-0.05781092,0.102038376,1.1467385,1.6529484,4562
4563,1.5606422,2.3645334,2.0558171,1.2508429,-0.060985677,0.15289484,1.1415987,1.7138087,4563
4564,1.4612318,2.3102243,1.9746612,1.320989,-0.05781092,0.20284292,1.1716492,1.6550468,4564
4565,1.4268018,2.1302867,1.9515272,1.2700609,-0.05452103,0.12110976,1.1613321,1.6812799,4565
4566,1.4428043,2.1126812,1.939289,1.2470839,-0.0686353,0.08932468,1.1759439,1.7662754,4566
4567,1.5300918,2.1392395,2.01889,1.2392019,-0.061329942,0.060263857,1.2356484,1.8056247,4567
4568,1.5373658,2.2344296,1.992685,1.2508429,-0.056433864,0.05390701,1.2096248,1.833432,4568
4569,1.5659767,2.201605,1.9623648,1.2167604,-0.045647107,0.06480482,1.1966488,1.8743556,4569
4570,1.5698563,2.2332358,1.9619013,1.1833283,-0.04063647,0.021213578,1.2200125,1.9278711,4570
4571,1.4752948,2.1941447,1.876283,1.1387804,-0.036773186,0.018489337,1.2027056,1.8586155,4571
4572,1.3487278,2.0664287,1.9079164,1.0788032,-0.039603677,-0.054161895,1.1176597,1.7059393,4572
4573,1.3094484,2.0532997,2.008391,1.0643878,-0.044920392,-0.05052929,1.0136164,1.5669034,4573
4574,1.3312703,2.0655336,1.9699281,1.0694292,-0.046985976,-0.048713412,1.0573981,1.572675,4574
4575,1.3356348,1.9849652,2.0413957,1.0546881,-0.043122694,-0.051437654,1.0346267,1.5983833,4575
4576,1.3142978,1.8596361,2.0770378,1.039641,-0.03696413,-0.030550392,1.0380054,1.5920875,4576
4577,1.4316508,1.817263,2.1747308,1.0310704,-0.034669414,-0.13135408,1.108296,1.696495,4577
4578,1.4365003,1.838151,2.2168443,1.0371443,-0.034669414,-0.11773203,1.0921203,1.6917729,4578
4579,1.4626863,1.8608298,2.238288,1.0878334,-0.034669414,-0.106834225,1.1168145,1.7169571,4579
4580,1.4859633,1.8894762,2.2608323,1.1387804,0.00048258828,-0.11228355,1.1257828,1.7206297,4580
4581,1.4631712,1.9402052,2.2638457,1.2572424,0.008629795,0.017580973,1.1656277,1.7615533,4581
4582,1.5009958,1.9151388,2.1974778,1.2186259,0.008629795,0.05390701,1.2182868,1.7295486,4582
4583,1.4631712,1.8721689,2.0867262,1.2156411,0.008629795,0.061172217,1.2208931,1.6870514,4583
4584,1.5330012,1.8297958,2.1080823,1.3198407,0.015018064,0.19830196,1.2382548,1.7489612,4584
4585,1.5490043,1.7862296,2.1393294,1.3505182,0.02993542,0.21828085,1.2513207,1.7977546,4585
4586,1.4854783,1.8050289,2.042835,1.4086492,0.03104459,0.28730032,1.2713958,1.7405665,4586
4587,1.4166183,1.8124884,2.02032,1.3617009,0.034793306,0.2800351,1.2513207,1.6718363,4587
4588,1.5383358,1.7963749,2.0867262,1.3447499,0.037929878,0.21101566,1.2853969,1.762078,4588
4589,1.5412452,1.7044673,1.9931582,1.3443674,0.037700176,0.21918923,1.2810295,1.7568312,4589
4590,1.6071957,1.7020798,1.9623648,1.4074821,0.03261316,0.22282182,1.2853969,1.8512703,4590
4591,1.6445352,1.7002897,1.8851014,1.4628295,0.038656592,0.27367827,1.2731386,1.883275,4591
4592,1.7177596,1.7140157,1.9079164,1.5172971,0.04588557,0.33906427,1.3135053,1.9415121,4592
4593,1.6358067,1.7913023,1.9195945,1.5490073,0.053459384,0.42897016,1.3170274,1.8775034,4593
4594,1.5043908,1.7426628,1.8462433,1.4573007,0.060573798,0.39809346,1.2924232,1.7284998,4594
4595,1.5824642,1.8309896,1.8250892,1.459673,0.04875482,0.39536923,1.2635243,1.7636516,4595
4596,1.4806287,1.68716,1.8131797,1.4624373,0.05334482,0.4271543,1.2260876,1.6020559,4596
4597,1.3467884,1.6304634,1.7662947,1.4301625,0.054262478,0.51342756,1.1613321,1.4892536,4597
4598,1.4190428,1.7223709,1.8338115,1.4858065,0.055601347,0.43986797,1.2582934,1.6671141,4598
4599,1.3797632,1.6614974,1.8173043,1.5333198,0.060841687,0.52160114,1.2582934,1.6188453,4599
4600,1.5058453,1.7904073,1.9567049,1.5623229,0.067459084,0.44622567,1.3302552,1.7673242,4600
4601,1.5388207,1.8506839,2.0026727,1.4806408,0.075147465,0.43986797,1.350582,1.7363691,4601
4602,1.5698563,1.8644105,2.036112,1.5502224,0.08681369,0.4380521,1.3843164,1.8035263,4602
4603,1.5873138,1.8814198,2.0891407,1.5176895,0.088114366,0.42079744,1.3683218,1.8218894,4603
4604,1.6120453,1.8858955,2.1095502,1.5257053,0.09102123,0.38992074,1.3985865,1.8517951,4604
4605,1.6435658,1.8954445,1.9983835,1.5976303,0.09695011,0.47801074,1.4173504,1.8837991,4605
4606,1.7492801,1.7587763,2.1310134,1.5903031,0.09695011,0.45349088,1.4478498,1.9934535,4606
4607,1.8089266,1.8118923,2.113926,1.5417663,0.09033271,0.4344195,1.4397619,2.0013235,4607
4608,1.6915737,1.7474374,2.0079079,1.4541442,0.095458485,0.4235217,1.4021451,1.8785529,4608
4609,1.6920587,1.7343075,2.0341995,1.4826307,0.09205403,0.43896046,1.4361678,1.8953418,4609
4610,1.6668422,1.6209143,1.9685084,1.4450855,0.09205403,0.44804156,1.4191297,1.9499068,4610
4611,1.6619927,1.6358348,2.0823598,1.4262404,0.09205403,0.38447142,1.4173504,1.9268216,4611
4612,1.7487952,1.6471739,2.0524461,1.429378,0.09025633,0.43714374,1.3985865,1.938889,4612
4613,1.7890446,1.7259524,2.1027405,1.4632218,0.091747954,0.38992074,1.4379643,1.9918798,4613
4614,1.6615077,1.7346057,2.0702765,1.4039716,0.08604878,0.32090127,1.4012647,1.8780282,4614
4615,1.7555841,1.7868259,2.130037,1.4533597,0.09247467,0.32180962,1.414654,1.9603999,4615
4616,1.7851652,1.7295331,1.9998131,1.5172971,0.09989516,0.35904318,1.4622451,1.9283959,4616
4617,1.8438417,1.6719414,1.9979103,1.4470559,0.1099552,0.32453388,1.4622451,1.9939783,4617
4618,1.9233701,1.667465,1.9581245,1.5188948,0.12150686,0.37266523,1.4586328,2.0495923,4618
4619,1.8511156,1.6101722,1.8939302,1.4592711,0.12602049,0.3372484,1.4712671,1.9803373,4619
4620,1.8933046,1.719984,1.9454032,1.509702,0.12823883,0.369941,1.4821048,2.041198,4620
4621,1.9476166,1.7599702,1.9552943,1.5842092,0.1267472,0.39900184,1.5210873,2.110978,4621
4622,1.9573151,1.7659378,2.0852673,1.5582862,0.12001467,0.33270743,1.5129095,2.1618702,4622
4623,2.0028985,1.7945849,2.1895478,1.5842092,0.11741388,0.3608599,1.5220044,2.179184,4623
4624,2.0892165,1.8924607,2.2698722,1.7333107,0.12712966,0.45167416,1.6053245,2.2195826,4624
4625,2.175049,1.8978314,2.32349,1.8412888,0.15007965,0.50888747,1.6210139,2.2111886,4625
4626,2.023266,1.8817179,2.2248123,1.9505678,0.15015604,0.67053705,1.6200798,2.0432966,4626
4627,2.0882466,1.8590398,2.1846023,1.9554176,0.15616128,0.7141274,1.6589894,2.0773995,4627
4628,2.0193865,1.8829117,2.1378613,2.0153565,0.15463147,0.7568103,1.6804132,2.057987,4628
4629,2.0193865,1.8972353,2.176701,1.9988464,0.15160947,0.6650877,1.6729541,2.0569375,4629
4630,2.0310245,2.0162973,2.2218184,2.0670311,0.15463147,0.7368314,1.6962826,2.0485432,4630
4631,1.9767126,2.0452433,2.1697946,2.0983205,0.15053847,0.7731575,1.7014225,1.9729921,4631
4632,1.8743922,2.014806,2.1071162,2.1532276,0.15424901,0.85398227,1.6930121,1.9262968,4632
4633,1.9611945,1.9900378,2.1095502,2.068839,0.15539637,0.7595346,1.7084326,2.0516913,4633
4634,2.0324795,2.0894055,2.163883,2.1261473,0.15811229,0.7949523,1.7046939,2.1157,4634
4635,2.1173425,2.142522,2.2322888,2.219987,0.1664892,0.9538777,1.7639133,2.1886275,4635
4636,2.090671,2.077769,2.1781783,2.3865075,0.16633588,1.0973642,1.7686397,2.2033186,4636
4637,1.8981535,1.9670609,2.113926,2.4696531,0.1718823,1.2880746,1.7544779,2.0506418,4637
4638,1.9815621,2.079858,2.1261256,2.42412,0.1744067,1.1763731,1.7904223,2.1513765,4638
4639,1.9224006,1.8769433,2.0327609,2.3228762,0.18458131,1.0664876,1.7168611,2.0905163,4639
4640,1.6799352,1.8441193,1.8315225,2.2298017,0.19548264,1.1300577,1.6682996,1.9236737,4640
4641,1.6872092,1.8500876,1.8522314,2.2504346,0.19548264,1.047417,1.7131225,1.9346915,4641
4642,1.7827407,1.8727658,1.8809193,2.1156344,0.19548264,0.94479656,1.6645792,2.0097182,4642
4643,1.8452966,1.952738,1.8985856,2.2457383,0.19670694,1.0056425,1.7328205,2.0978615,4643
4644,1.9117321,1.9640771,1.9051155,2.3795059,0.21514331,1.0855589,1.7563642,2.086843,4644
4645,1.9214306,2.0124185,1.9350684,2.400311,0.225624,1.0219887,1.7667532,2.0894668,4645
4646,1.9214306,2.0124185,1.9350684,2.400311,0.225624,1.0219887,1.7667532,2.0894668,4646
4647,1.8419021,1.8751534,1.8118083,2.4095316,0.22650403,1.024713,1.7677056,1.8953418,4647
4648,1.7740116,1.8262151,1.8177586,2.2302704,0.225624,0.8548898,1.773367,1.8502208,4648
4649,1.8467511,1.8548615,1.9037148,2.196235,0.22019272,0.76589227,1.7667532,1.9404626,4649
4650,1.8583896,1.9351319,1.995061,2.254663,0.22298501,0.81220776,1.7046939,1.9000639,4650
4651,1.9257951,1.9205103,2.011723,2.2768173,0.22252561,0.87305284,1.7497686,1.9241985,4651
4652,1.9805921,1.8724676,1.9600084,2.1809301,0.23419185,0.7686165,1.7535427,2.0301802,4652
4653,2.0116277,1.773398,1.9397628,2.2032087,0.2349955,0.7867795,1.7573177,2.0259829,4653
4654,2.001444,1.8178599,1.9065157,2.3482256,0.23457487,0.87032855,1.7913575,2.0275564,4654
4655,2.021811,1.80473,1.9069797,2.2697387,0.2431809,0.8512572,1.9701831,2.0265076,4655
4656,1.9965945,1.8530715,1.8420894,2.3238232,0.23109403,0.9220926,1.9760418,1.9819108,4656
4657,1.9558606,1.8512808,1.874428,2.3319447,0.23606649,0.9121031,1.975054,1.9215747,4657
4658,1.9544055,1.7355007,1.8962579,2.3014488,0.24168928,0.87850213,1.9662827,1.883275,4658
4659,2.1032796,1.80473,2.051963,2.3482256,0.24226268,0.86669594,2.0397367,1.9420369,4659
4660,2.0741835,1.9014128,1.9585978,2.3000236,0.24849762,0.8022175,2.0289173,1.9352163,4660
4661,2.1106699,1.9491154,1.996935,2.338306,0.27049178,0.83763516,2.0822952,1.96848,4661
4662,2.1168575,1.8440596,2.0174026,2.2298496,0.23809388,0.7232094,2.003396,1.9693193,4662
4663,2.1575916,1.9348637,2.0156353,2.3111484,0.24363974,0.76589227,2.0486152,2.0175881,4663
4664,2.1910515,1.8357342,1.8827738,2.192658,0.24884188,0.71231157,2.029906,2.0350068,4664
4665,2.091641,1.7862887,1.9228785,1.992533,0.24593501,0.6260374,1.9468365,1.9235162,4665
4666,2.035389,1.8572491,1.9177303,2.0001853,0.22833993,0.62512994,1.9264743,1.8612386,4666
4667,2.091641,1.9061874,1.9473838,2.016246,0.23426878,0.64329296,1.9390732,1.8743556,4667
4668,2.034904,1.7957481,1.9374156,2.0086606,0.24796242,0.6914243,1.9371321,1.7913014,4668
4669,2.1362545,1.8554883,1.9843299,1.9642466,0.24513192,0.6305784,1.9760418,1.8659607,4669
4670,2.043148,1.800105,1.8804554,1.8862478,0.24513192,0.62512994,1.9468365,1.8098221,4670
4671,2.0669096,1.8005525,1.8878834,1.8236781,0.24513192,0.550662,1.9168053,1.8533686,4671
4672,2.1581252,1.7678181,1.9425827,1.8438716,0.24551438,0.568825,1.9585012,1.8940827,4672
4673,2.1947372,1.7964047,2.0665095,1.8748839,0.24578169,0.5960691,1.9614129,1.9488573,4673
4674,2.1466322,1.6764171,2.0433083,1.8122088,0.2447489,0.55520296,1.8868984,1.8785529,4674
4675,2.147893,1.6896664,1.9130554,1.8615489,0.23262385,0.66236347,1.8275001,1.7589295,4675
4676,2.1217065,1.6829823,2.0136356,1.9320962,0.24570532,0.7604429,1.9081057,1.6985941,4676
4677,2.166805,1.6992154,2.0212755,1.9268354,0.24570532,0.6787098,1.9110003,1.7347955,4677
4678,2.125101,1.6477708,2.047153,1.87497,0.24436645,0.61332375,1.8466046,1.7001677,4678
4679,2.0543015,1.6317163,2.0500407,1.83355,0.23411547,0.5579272,1.7762058,1.648751,4679
4680,2.0892165,1.6370279,2.0505238,1.8155476,0.24035041,0.59062064,1.7799981,1.5999576,4680
4681,2.2473035,1.6937245,2.072691,1.9045374,0.24199535,0.6541899,1.8734372,1.7694232,4681
4682,2.231301,1.6537384,2.153065,1.8421497,0.25572717,0.62058896,1.8294048,1.7652785,4682
4683,2.2938569,1.7859309,2.1393294,1.9948479,0.2569127,0.68688333,1.9013484,1.7888359,4683
4684,2.3442893,1.7551956,2.2322888,2.0417962,0.26827288,0.7104949,1.975054,1.836055,4684
4685,2.2603965,1.8429255,2.206905,2.0381997,0.27982453,0.656915,1.9516892,1.889046,4685
4686,2.3040404,1.8417325,2.1841094,2.1202066,0.2821198,0.7186684,1.9614129,1.9158038,4686
4687,2.293372,1.8545634,2.1407974,2.102501,0.28586853,0.70504636,1.9274448,1.9179021,4687
4688,2.2914324,1.8130853,2.136886,2.065223,0.27546424,0.65509826,1.9196987,1.943611,4688
4689,2.3190734,1.8488939,2.1752226,1.994398,0.27990147,0.61332375,1.9013484,1.8895707,4689
4690,2.245364,1.806222,2.1910355,1.8736689,0.28433815,0.527958,1.8763134,1.8195809,4690
4691,2.251668,1.8542653,2.1324816,1.9461673,0.28139308,0.5352232,1.9361615,1.8769786,4691
4692,2.2483706,1.8083109,2.1222234,1.9470477,0.28139308,0.5433968,1.9322793,1.8712076,4692
4693,2.2550623,1.7552853,2.059188,2.0193746,0.28896633,0.63966036,1.9264743,1.8973881,4693
4694,2.2345014,1.7462435,2.0026727,1.9298579,0.2951631,0.55883557,1.9100296,1.8659607,4694
4695,2.2627244,1.6859661,1.9090368,1.9439677,0.28521818,0.55520296,1.8849754,1.7305981,4695
4696,2.2841585,1.7172983,1.8981222,1.9957373,0.2785626,0.5261421,1.8936386,1.7054145,4696
4697,2.2093332,1.8005226,1.8642377,2.0888693,0.29676986,0.47710237,1.9052123,1.622518,4697
4698,2.155652,1.6841755,1.8485421,1.9532174,0.29940882,0.39173663,1.83228,1.5480155,4698
4699,2.1792192,1.7486304,1.8956977,2.0266345,0.3010156,0.42443004,1.8360904,1.5758228,4699
4700,2.0415964,1.6233311,1.8647016,1.9237645,0.30931553,0.33906427,1.7686397,1.517061,4700
4701,2.0703623,1.6836448,1.8282771,1.8983198,0.28560063,0.29093292,1.7652255,1.5192013,4701
4702,2.1154025,1.7414092,1.875819,1.9441398,0.31317884,0.33270743,1.8303571,1.5587188,4702
4703,2.1396005,1.6996928,1.8818463,1.9496881,0.32224426,0.34178853,1.8734372,1.564805,4703
4704,2.147408,1.707511,1.8981222,1.9715453,0.3292823,0.34723786,1.8552132,1.5899886,4704
4705,2.1978405,1.7970614,1.941501,1.9139212,0.33249524,0.33906427,1.8552132,1.6424546,4705
4706,2.2335799,1.8050289,1.9093171,1.9939579,0.33138606,0.3808388,1.9003778,1.6340606,4706
4707,2.223542,1.7363963,1.9208599,1.9142274,0.3361294,0.34814537,1.8715142,1.6036302,4707
4708,2.2686405,1.7874228,1.94493,1.9699962,0.33938053,0.34542114,1.8859278,1.6183206,4708
4709,2.246334,1.7683253,1.94493,1.9501277,0.34335837,0.3145444,1.8533084,1.5878901,4709
4710,2.2550623,1.8787341,1.9585978,2.0937672,0.34293774,0.42443004,1.9013484,1.5731997,4710
4711,2.264218,1.9027319,1.8944421,2.142265,0.35150558,0.48073497,1.942182,1.6362747,4711
4712,2.2691255,1.9064854,1.9013871,2.1399024,0.3522323,0.47891825,1.9419849,1.6330111,4712
4713,2.2442484,1.9271644,1.8610021,2.175382,0.35058793,0.52523375,1.9264743,1.604155,4713
4714,2.3248925,1.921704,1.9650598,2.18556,0.35261476,0.4961729,1.9760418,1.6359494,4714
4715,2.2957964,1.8488939,1.8884436,2.081475,0.35491005,0.43169525,1.9245332,1.5847423,4715
4716,2.3321664,1.8614267,1.8818463,2.1005971,0.34963152,0.42897016,1.9400437,1.6209438,4716
4717,2.2323773,1.7718407,1.8748242,2.0349572,0.34879023,0.38810402,1.9023906,1.5336503,4717
4718,2.229846,1.7706525,1.8730377,2.03026,0.34921086,0.38265553,1.8994255,1.5362635,4718
4719,2.2881346,1.8506305,1.9557871,2.069212,0.3589261,0.43351114,1.9498382,1.5918043,4719
4720,2.3140783,1.8225746,1.9689816,2.0756302,0.36110678,0.4117155,1.9487776,1.6048366,4720
4721,2.3738704,1.8966384,1.9917287,2.186957,0.3674945,0.47710237,2.0053551,1.638782,4721
4722,2.4142652,1.9275528,2.01889,2.18556,0.3598825,0.47619402,2.0230222,1.6730952,4722
4723,2.4732807,1.9706423,2.0490746,2.218122,0.3796965,0.5842629,2.0683668,1.7500107,4723
4724,2.437445,1.9509474,2.055334,2.1679876,0.38818797,0.5624682,2.052551,1.7431902,4724
4725,2.4335167,1.9742223,2.053885,2.1536484,0.37961954,0.50616324,2.0397367,1.676033,4725
4726,2.4223633,1.952738,1.9993398,2.1238608,0.38168514,0.41898072,2.0338416,1.656621,4726
4727,2.4421487,1.945576,2.055334,2.1339333,0.37216088,0.43260276,2.026958,1.6256133,4727
4728,2.392298,1.9052917,1.975511,2.0440443,0.3789692,0.39536923,1.9633712,1.612549,4728
4729,2.3069499,1.9437262,1.9685084,1.9859515,0.37200812,0.34360525,1.912456,1.472989,4729
4730,2.2616577,1.8641125,1.9444666,1.9810733,0.37315547,0.37902293,1.9274448,1.4226218,4730
4731,2.2633064,1.8984283,1.9322479,1.9988464,0.38061416,0.34723786,1.9448954,1.4383618,4731
4732,2.2080824,1.8422632,1.8261808,1.9194313,0.37510592,0.32180962,1.8771939,1.3762938,4732
4733,2.2138436,1.8429255,1.8296778,1.9097316,0.37445617,0.32453388,1.868639,1.3916667,4733
4734,2.1349452,1.8441193,1.8598045,1.8979943,0.3728112,0.3272581,1.8763134,1.3507432,4734
4735,2.119767,1.8497889,1.8379556,1.8975638,0.37093714,0.33997265,1.8782363,1.3549405,4735
4736,2.0247204,1.8008513,1.8163866,1.8702062,0.3619099,0.35631895,1.8294048,1.2788644,4736
4737,2.0198717,1.7343075,1.7405528,1.8945129,0.35483366,0.32544222,1.8275001,1.319788,4737
4738,1.8622692,1.6758202,1.6739144,1.8412888,0.35116133,0.318177,1.7648656,1.2615502,4738
4739,1.8220196,1.6603036,1.6438166,1.8012371,0.35712838,0.22554605,1.7375296,1.2038379,4739
4740,1.783225,1.624495,1.5898708,1.7647147,0.34553853,0.21464825,1.6441453,1.1471744,4740
4741,1.5892532,1.48723,1.4749076,1.613873,0.34833083,0.17559882,1.5074644,1.0023675,4741
4742,1.5460948,1.4242669,1.4448292,1.5704159,0.34951696,0.1737821,1.4577341,0.9761344,4742
4743,1.3530923,1.3237053,1.4715079,1.5825831,0.34286135,0.29365715,1.510196,0.8591348,4743
4744,1.4447443,1.1918117,1.4868269,1.5951813,0.3499376,0.27186155,1.5201886,0.995547,4744
4745,1.4224373,1.1718186,1.4876865,1.4997247,0.34523246,0.19103675,1.4685537,0.9787575,4745
4746,1.4064349,1.1633147,1.5292305,1.5013224,0.33938053,0.15925168,1.4182491,1.0543089,4746
4747,1.4490597,1.1753993,1.5133415,1.5049093,0.3387302,0.18286318,1.4568353,1.1387796,4747
4748,1.4495933,1.1601814,1.5064834,1.530115,0.34775743,0.20193456,1.450545,1.1534702,4748
4749,1.4622018,1.1530193,1.5296651,1.4914887,0.352462,0.21737334,1.4658583,1.140878,4749
4750,1.5092398,1.2150873,1.6560934,1.573257,0.36022675,0.30546334,1.5011194,1.1996405,4750
4751,1.4019148,1.1149079,1.6440197,1.5230364,0.35643986,0.25188264,1.4356279,1.0868276,4751
4752,1.3817034,1.09504,1.6086574,1.5132986,0.35720533,0.24825004,1.4303263,1.069524,4752
4753,1.2653198,0.98824185,1.625107,1.4573771,0.35743445,0.19921032,1.3355578,0.94990134,4753
4754,1.2842324,0.9504042,1.6209342,1.4529674,0.3646258,0.19648609,1.3905532,0.9813813,4754
4755,1.3463033,0.9320525,1.5990756,1.4774747,0.3718166,0.22282182,1.411976,1.0170579,4755
4756,1.2225106,0.77142847,1.4611529,1.4483473,0.3601122,0.32453388,1.3489473,0.944004,4756
4757,1.2323449,0.7711538,1.4545465,1.4517815,0.37633023,0.3317991,1.3576812,0.955673,4757
4758,1.1164464,0.6619389,1.443139,1.4087638,0.36971283,0.2727699,1.2932866,0.8643817,4758
4759,1.0891932,0.6045558,1.5013444,1.4106009,0.3608007,0.31000346,1.2513207,0.8381486,4759
4760,1.0403124,0.61022526,1.4952786,1.4066981,0.36634713,0.38265553,1.242604,0.7835835,4760
4761,1.0058824,0.6340979,1.5356925,1.3026702,0.36202446,0.2764025,1.302075,0.7526283,4761
4762,0.883195,0.49462444,1.4414486,1.2130297,0.36607924,0.33270743,1.2880386,0.68337333,4762
4763,0.8604515,0.57656604,1.4693829,1.2742219,0.36504644,0.38265553,1.2915426,0.73478997,4763
4764,0.81530446,0.5290599,1.4212319,1.20972,0.36305726,0.35541058,1.2565506,0.6650103,4764
4765,0.70668,0.4711702,1.363625,1.1597104,0.35865876,0.4489499,1.1806884,0.4677373,4765
4766,0.9733919,0.7349576,1.5296651,1.2981077,0.36600286,0.50616324,1.3205508,0.66238654,4766
4767,0.81530446,0.6994478,1.460477,1.3236579,0.35686105,0.5107033,1.3240731,0.5789659,4767
4768,0.6911625,0.6863181,1.4250184,1.3098736,0.35643986,0.55883557,1.2504401,0.57162064,4768
4769,0.5873876,0.75369704,1.382209,1.3345435,0.36477858,0.6042427,1.2696528,0.5366251,4769
4770,0.74402004,0.91429764,1.4401832,1.5212957,0.3687952,0.6460172,1.2775244,0.7199419,4770
4771,1.0277039,0.94950926,1.6345634,1.4215441,0.3680679,0.37811455,1.3029556,0.8806464,4771
4772,1.1630479,1.0518608,1.7306526,1.6184548,0.37116626,0.47074553,1.4622451,0.8969105,4772
4773,1.0708629,1.0915489,1.7306526,1.5925791,0.38646665,0.50616324,1.428547,0.7987987,4773
4774,1.0771669,1.0742415,1.730295,1.553446,0.37789822,0.49344867,1.3616714,0.83132815,4774
4775,1.0800763,0.96920353,1.7495646,1.530919,0.38004076,0.43896046,1.3638825,0.8239829,4775
4776,1.0645589,1.0011325,1.7662947,1.5156898,0.35980612,0.47619402,1.3240731,0.85231435,4776
4777,0.8750966,0.7850897,1.7122614,1.4946264,0.35980612,0.5697325,1.3214314,0.7662699,4777
4778,0.66565526,0.6397674,1.4885368,1.2829266,0.35980612,0.47165304,1.2460909,0.6891444,4778
4779,0.6879137,0.6309348,1.5240725,1.2925214,0.35980612,0.50525486,1.2452275,0.7547273,4779
4780,0.5240073,0.5636746,1.3665324,1.1873935,0.35980612,0.53703994,1.1398911,0.6209383,4780
4781,0.49137112,0.6173874,1.3441718,1.2534738,0.35980612,0.5651924,1.1501719,0.6020505,4781
4782,-0.08807154,0.4009262,1.1855593,1.119783,0.3616038,0.89121586,0.97100455,0.22481923,4782
4783,-0.01926014,0.5179001,1.1516656,1.1555876,0.38432467,0.80494255,1.0270605,0.315218,4783
4784,-0.5167019,0.3537487,1.0119172,1.2598065,0.3855484,1.0356108,0.991025,-0.036305524,4784
4785,-0.21318404,0.2960077,0.82086,1.2246046,0.37996382,0.9311745,0.9377735,0.12670748,4785
4786,-0.44745344,0.24438442,0.67403144,1.2298371,0.36734116,0.9148274,0.9203937,0.031638503,4786
4787,-0.46297148,0.40015,0.73457503,1.1966627,0.3680679,0.9329904,0.95601463,-0.0070815813,4787
4788,-0.17637758,0.45774162,0.75549644,1.1977819,0.37116626,0.8112994,0.9951953,0.20073707,4788
4789,-0.381988,0.43219855,0.5985068,1.2014936,0.3690243,0.8748695,0.9551887,0.1408732,4789
4790,-0.50273544,0.31922364,0.5104831,1.2091271,0.36894792,0.9693164,0.86365426,0.060599755,4790
4791,-0.26172557,0.36195454,0.5860371,1.200757,0.36871824,0.8685127,0.9014327,0.120935865,4791
4792,-0.25881553,0.24826322,0.4773522,1.077359,0.37239057,0.8548898,0.8932013,0.14979205,4792
4793,-0.389262,0.08921505,0.32878548,1.0335671,0.3692922,0.9738574,0.84812665,0.08106183,4793
4794,-1.0637997,-0.5815938,-0.035498634,0.9487667,0.3606092,1.7294331,0.66561586,-0.51915133,4794
4795,-1.0759232,-0.67708206,-0.08687549,1.0428647,0.3544894,1.6349862,0.6434915,-0.63142884,4795
4796,-0.9184665,-0.69468826,-0.1308243,0.9871347,0.36493188,1.3797972,0.69261116,-0.551156,4796
4797,-0.5467188,-0.23604347,0.25964567,1.1936972,0.36275116,1.2154235,0.73531306,-0.21169984,4797
4798,-0.49109748,-0.19904183,0.352209,1.1597104,0.3654289,1.173649,0.9493837,-0.17602256,4798
4799,-0.40078375,-0.51493627,0.55283827,0.95870525,0.36535254,1.1073545,0.8848081,-0.087963566,4799
4800,-0.21754798,-0.3762333,0.8098095,0.9933814,0.3661938,0.9656838,0.9436857,0.07160697,4800
4801,-0.2907239,-0.4464474,0.7871396,0.97796136,0.36600286,1.0319782,0.9551887,0.0002636512,4801
